customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label
CUST01401,35,Unemployed,28922.48,84661.71,48,597.0,0.2238,19.0,1,2.9272,Medium
CUST01402,24,Employed,44126.81,117981.29,36,592.0,0.2783,22.0,0,2.6737,Medium
CUST01403,49,Retired,38925.42,64602.19,48,688.0,0.6394,20.0,1,1.6596,Medium
CUST01404,42,Employed,82892.17,18324.53,60,600.0,0.27,19.0,0,0.2211,Low
CUST01405,45,Self-Employed,134805.1,94680.73,48,658.0,0.0606,17.0,1,0.7024,Low
CUST01406,33,Employed,36111.0,85770.45,24,582.0,0.3638,16.0,0,2.3752,Medium
CUST01407,38,Employed,59710.38,143272.51,120,636.0,0.5188,17.0,1,2.3995,Medium
CUST01408,53,Employed,77527.94,28508.87,84,645.0,0.1987,21.0,0,0.3677,Low
CUST01409,36,Self-Employed,81089.69,100139.28,12,839.0,0.2972,19.0,0,1.2349,Low
CUST01410,62,Employed,64967.43,73740.65,120,545.0,0.3179,20.0,0,1.135,Low
CUST01411,64,Retired,36899.58,59943.76,120,714.0,0.1305,20.0,2,1.6245,Medium
CUST01412,22,Employed,82001.72,120212.3,36,588.0,,22.0,0,1.466,Low
CUST01413,55,Employed,54526.65,122544.29,48,757.0,0.4299,21.0,0,2.2474,Low
CUST01414,62,Employed,34591.61,108617.09,84,594.0,0.1261,21.0,1,3.14,Medium
CUST01415,54,Self-Employed,154642.02,17122.22,36,732.0,0.4614,19.0,0,0.1107,Low
CUST01416,50,Unemployed,25540.12,55041.05,120,667.0,0.1531,20.0,0,2.1551,Medium
CUST01417,33,Employed,67874.97,11778.78,120,543.0,0.2617,20.0,0,0.1735,Low
CUST01418,33,Self-Employed,58441.3,54833.77,60,665.0,0.4415,20.0,0,0.9383,Low
CUST01419,38,Employed,73749.84,98948.08,120,691.0,0.3502,20.0,0,1.3417,Low
CUST01420,52,Self-Employed,47281.57,80212.48,48,697.0,0.4115,18.0,0,1.6965,Low
CUST01421,52,Unemployed,38670.2,106925.84,48,631.0,0.0887,21.0,3,2.7651,High
CUST01422,55,Employed,86749.11,84961.96,36,850.0,0.4526,22.0,0,0.9794,Low
CUST01423,59,Employed,98531.96,85593.0,48,805.0,0.281,19.0,0,0.8687,Low
CUST01424,49,Retired,28078.86,79089.96,120,677.0,0.0736,21.0,1,2.8167,Medium
CUST01425,49,Unemployed,10000.0,57827.18,48,544.0,0.355,19.0,2,5.0,High
CUST01426,64,Employed,47851.38,69751.91,12,569.0,0.2666,22.0,0,1.4577,Low
CUST01427,36,Employed,52223.32,21303.47,36,628.0,0.0828,21.0,1,0.4079,Low
CUST01428,64,Employed,77998.71,126003.73,24,642.0,0.1316,21.0,0,1.6155,Low
CUST01429,30,Employed,66089.31,133935.69,120,583.0,0.2543,20.0,0,2.0266,Medium
CUST01430,50,Unemployed,19787.83,116109.27,24,606.0,0.3716,20.0,1,5.0,High
CUST01431,45,Self-Employed,98869.33,89619.97,60,490.0,0.2554,19.0,0,0.9064,Low
CUST01432,59,Employed,72110.83,87530.99,12,477.0,0.5022,19.0,1,1.2138,Medium
CUST01433,40,Employed,53274.47,73196.93,36,651.0,0.2247,19.0,2,1.374,Medium
CUST01434,25,Employed,68781.03,38545.28,36,777.0,0.1379,20.0,0,0.5604,Low
CUST01435,21,Employed,80180.51,60651.55,12,525.0,0.3827,19.0,0,0.7564,Low
CUST01436,50,Employed,52830.82,148536.34,12,632.0,0.7175,14.0,1,2.8115,High
CUST01437,23,Employed,75339.92,26141.44,60,648.0,0.0707,21.0,0,0.347,Low
CUST01438,34,Employed,47659.14,83689.07,24,679.0,0.1194,21.0,0,1.756,Low
CUST01439,50,Employed,51523.51,130646.24,84,609.0,0.1966,17.0,0,2.5357,Medium
CUST01440,24,Employed,87231.75,70685.24,36,561.0,0.428,20.0,0,0.8103,Low
CUST01441,38,Employed,77274.93,92813.49,84,701.0,0.2919,17.0,1,1.2011,Low
CUST01442,57,Employed,27263.25,125030.01,12,493.0,0.3001,20.0,0,4.586,High
CUST01443,45,Employed,57515.51,84396.4,36,680.0,0.3787,23.0,0,1.4674,Low
CUST01444,21,Employed,74793.94,111063.03,24,585.0,0.1708,20.0,0,1.4849,Low
CUST01445,35,Employed,67777.31,55354.5,36,669.0,0.2523,19.0,1,0.8167,Low
CUST01446,29,Employed,77364.08,111288.37,84,742.0,0.1079,,1,1.4385,Low
CUST01447,35,Self-Employed,50203.6,10948.09,36,595.0,0.295,20.0,0,0.2181,Low
CUST01448,44,Unemployed,25633.07,27170.4,12,620.0,0.4853,13.0,0,1.06,Low
CUST01449,24,Self-Employed,55965.98,97407.95,12,616.0,0.2782,19.0,0,1.7405,Low
CUST01450,32,Employed,86823.59,70098.41,12,832.0,0.4395,18.0,0,0.8074,Low
CUST01451,57,Unemployed,28750.04,125110.6,24,639.0,0.3811,18.0,4,4.3517,High
CUST01452,57,Self-Employed,68759.24,54586.3,120,636.0,,24.0,4,0.7939,Medium
CUST01453,63,Employed,66776.66,116245.21,120,643.0,0.2006,19.0,0,1.7408,Low
CUST01454,26,Employed,54023.63,25171.37,120,758.0,0.5419,16.0,0,0.4659,Low
CUST01455,59,Unemployed,29694.77,139871.25,48,598.0,0.5295,18.0,0,4.7103,High
CUST01456,44,Employed,86293.42,65673.7,24,713.0,0.2544,20.0,2,0.7611,Low
CUST01457,31,Employed,84410.05,38480.77,12,,0.0583,20.0,0,0.4559,Low
CUST01458,33,Self-Employed,80420.61,119427.05,60,583.0,0.2667,20.0,1,1.485,Medium
CUST01459,54,Unemployed,19767.35,142443.49,36,679.0,0.2083,19.0,0,5.0,High
CUST01460,45,Employed,,138121.85,36,747.0,,22.0,2,1.8424,Medium
CUST01461,27,Employed,73663.69,39501.14,84,619.0,0.2567,,2,0.5362,Medium
CUST01462,24,Employed,73509.65,102441.12,36,618.0,0.0754,19.0,1,1.3936,Low
CUST01463,28,Self-Employed,46295.19,84294.41,120,700.0,0.0683,19.0,1,1.8208,Medium
CUST01464,40,Employed,41570.32,110140.1,84,649.0,0.2842,19.0,0,2.6495,Medium
CUST01465,49,Employed,88403.89,75605.26,36,704.0,0.0335,18.0,1,0.8552,Low
CUST01466,30,Unemployed,10000.0,73115.66,60,519.0,0.182,21.0,0,5.0,High
CUST01467,63,Employed,35369.58,132992.49,84,566.0,0.338,21.0,1,3.7601,High
CUST01468,54,Self-Employed,67466.21,131332.18,12,645.0,0.3472,17.0,4,1.9466,High
CUST01469,46,Employed,81281.02,119201.47,48,686.0,0.7234,17.0,2,1.4665,Medium
CUST01470,61,Employed,20924.43,107209.76,120,639.0,0.338,17.0,0,5.0,High
CUST01471,23,Self-Employed,77216.58,103363.15,36,656.0,0.4463,21.0,4,1.3386,High
CUST01472,26,Employed,63156.06,13146.38,84,698.0,0.3985,22.0,1,0.2082,Low
CUST01473,25,Employed,53055.23,113682.75,48,550.0,0.0661,19.0,0,2.1427,Medium
CUST01474,25,Employed,69182.87,97525.15,84,698.0,0.2896,17.0,1,1.4097,Medium
CUST01475,43,Self-Employed,114941.47,48849.65,24,734.0,0.3915,21.0,2,0.425,Low
CUST01476,29,Retired,41226.38,123914.72,24,622.0,0.1162,17.0,0,3.0057,Medium
CUST01477,55,Retired,30597.54,125704.83,120,581.0,0.1891,21.0,1,4.1083,High
CUST01478,40,Employed,58104.08,140167.65,36,721.0,0.3411,20.0,3,2.4124,High
CUST01479,62,Employed,67727.31,65661.91,12,787.0,0.2725,20.0,0,0.9695,Low
CUST01480,55,Employed,65116.0,84931.25,60,661.0,0.1539,21.0,0,1.3043,Low
CUST01481,38,Unemployed,29101.63,136363.37,84,579.0,0.4308,17.0,0,4.6858,High
CUST01482,37,Employed,94791.55,50936.2,36,649.0,0.2928,20.0,1,0.5373,Low
CUST01483,44,Retired,39002.47,120513.18,24,583.0,0.2831,21.0,0,3.0899,Medium
CUST01484,23,Employed,46997.3,148835.16,24,707.0,0.5602,21.0,0,3.1669,Medium
CUST01485,52,Retired,38602.97,99530.67,84,645.0,0.1904,20.0,0,2.5783,Medium
CUST01486,55,Unemployed,25438.79,147637.08,84,575.0,0.1855,23.0,3,5.0,High
CUST01487,58,Unemployed,19679.28,79792.8,84,665.0,0.2015,21.0,0,4.0547,High
CUST01488,33,Employed,61432.67,27192.74,120,597.0,0.2373,24.0,2,0.4426,Low
CUST01489,45,Employed,50206.25,30461.4,48,544.0,0.1614,23.0,0,0.6067,Low
CUST01490,29,Employed,47184.13,111049.3,60,710.0,0.3131,13.0,2,2.3535,Medium
CUST01491,24,Employed,105409.48,5131.77,84,673.0,0.2547,20.0,0,0.0487,Low
CUST01492,34,Employed,51582.45,100973.75,120,612.0,0.384,18.0,0,1.9575,Medium
CUST01493,57,Employed,56136.65,26934.41,84,751.0,0.4569,18.0,0,0.4798,Low
CUST01494,54,Employed,79829.13,147733.44,36,590.0,0.2908,17.0,0,1.8506,Medium
CUST01495,31,Self-Employed,128658.08,28653.49,12,615.0,0.4301,22.0,0,0.2227,Low
CUST01496,61,Self-Employed,117537.85,85107.28,48,680.0,0.5013,19.0,0,0.7241,Low
CUST01497,23,Employed,59841.21,102069.64,60,720.0,0.2769,20.0,0,1.7057,Low
CUST01498,48,Retired,42258.29,123826.95,48,681.0,0.6318,19.0,0,2.9302,Medium
CUST01499,49,Employed,55371.16,71593.24,120,604.0,0.3583,20.0,0,1.293,Low
CUST01500,29,Employed,46764.67,140400.82,84,631.0,0.3998,21.0,2,3.0023,High
CUST01501,23,Employed,73404.61,74635.72,12,598.0,0.0104,18.0,0,1.0168,Low
CUST01502,45,Unemployed,20275.99,41548.69,84,623.0,0.1645,22.0,4,2.0492,High
CUST01503,54,Employed,119779.88,90990.11,24,629.0,0.3851,17.0,0,0.7596,Low
CUST01504,32,Employed,49262.06,100410.81,120,683.0,0.66,21.0,0,2.0383,Medium
CUST01505,62,Self-Employed,61170.76,78571.72,84,594.0,0.0666,19.0,0,1.2845,Low
CUST01506,29,Employed,88267.79,111311.41,36,,0.3022,18.0,0,1.2611,Low
CUST01507,35,Self-Employed,55788.35,65998.71,36,648.0,0.2923,22.0,1,1.183,Low
CUST01508,60,Retired,50399.28,5628.84,120,581.0,0.442,17.0,0,0.1117,Low
CUST01509,45,Retired,14090.16,43358.15,12,681.0,0.5077,20.0,0,3.0772,Medium
CUST01510,25,Employed,54231.17,142156.27,84,640.0,0.3069,13.0,0,2.6213,Medium
CUST01511,31,Employed,57231.08,115667.37,36,613.0,0.284,22.0,4,2.0211,High
CUST01512,54,Employed,68157.07,32482.4,36,763.0,0.4707,18.0,2,0.4766,Low
CUST01513,44,Employed,36746.4,14664.68,84,624.0,0.0633,21.0,0,0.3991,Low
CUST01514,35,Employed,71229.69,55865.55,48,613.0,0.5791,20.0,0,0.7843,Low
CUST01515,58,Employed,62082.63,126263.78,12,726.0,0.2948,20.0,0,2.0338,Low
CUST01516,28,Retired,24369.61,20367.01,120,690.0,0.3513,20.0,0,0.8358,Low
CUST01517,25,Unemployed,19654.78,83786.31,48,710.0,0.2336,20.0,0,4.2629,High
CUST01518,46,Employed,60481.29,44875.04,36,604.0,0.1866,18.0,0,0.742,Low
CUST01519,38,Employed,74763.96,110306.98,120,667.0,0.1335,17.0,0,1.4754,Low
CUST01520,26,Employed,63256.48,5059.5,120,539.0,0.6481,20.0,0,0.08,Low
CUST01521,57,Employed,79869.46,45190.25,84,496.0,0.2316,19.0,0,0.5658,Low
CUST01522,33,Self-Employed,48847.57,103491.3,120,602.0,0.6643,20.0,0,2.1187,Medium
CUST01523,48,Self-Employed,10000.0,84278.82,60,653.0,0.199,19.0,1,5.0,High
CUST01524,25,Unemployed,13590.72,117935.52,84,842.0,0.208,21.0,1,5.0,High
CUST01525,33,Self-Employed,39788.13,27863.01,60,749.0,0.431,18.0,0,0.7003,Low
CUST01526,37,Employed,73103.7,81991.45,48,562.0,0.1722,18.0,0,1.1216,Low
CUST01527,60,Self-Employed,138206.09,33386.62,24,720.0,0.4045,19.0,0,0.2416,Low
CUST01528,52,Employed,55560.98,97686.92,84,542.0,0.0258,18.0,0,1.7582,Low
CUST01529,49,Employed,60428.3,24044.67,24,772.0,0.2775,14.0,0,0.3979,Low
CUST01530,23,Employed,64977.54,26560.6,12,609.0,0.159,16.0,1,0.4088,Low
CUST01531,60,Employed,68534.15,52589.76,60,604.0,0.0709,19.0,1,0.7674,Low
CUST01532,54,Employed,46115.67,63276.43,120,731.0,0.2213,19.0,0,1.3721,Low
CUST01533,60,Employed,63640.04,77291.15,60,605.0,0.559,19.0,1,1.2145,Medium
CUST01534,47,Retired,26870.71,89202.5,48,789.0,0.084,19.0,0,3.3197,Medium
CUST01535,33,Employed,86694.88,72978.0,120,604.0,0.2838,19.0,0,0.8418,Low
CUST01536,53,Employed,45098.43,11617.61,84,720.0,0.1564,18.0,1,0.2576,Low
CUST01537,26,Employed,64652.43,54801.75,36,659.0,0.1843,14.0,2,0.8476,Medium
CUST01538,44,Self-Employed,91804.55,13900.38,12,704.0,0.1761,22.0,0,0.1514,Low
CUST01539,39,Employed,102259.92,22122.15,48,569.0,0.2411,21.0,1,0.2163,Low
CUST01540,36,Retired,45381.92,18459.42,24,503.0,0.1171,21.0,0,0.4068,Low
CUST01541,60,Unemployed,10013.11,27923.85,84,574.0,0.2011,17.0,0,2.7887,Medium
CUST01542,48,Employed,49075.73,122873.48,36,617.0,0.0481,20.0,2,2.5038,Medium
CUST01543,53,Self-Employed,73079.29,95998.0,120,634.0,0.42,19.0,2,1.3136,Medium
CUST01544,61,Employed,74145.66,78483.23,12,611.0,0.1093,19.0,0,1.0585,Low
CUST01545,33,Employed,73518.64,111177.34,84,479.0,0.2088,17.0,0,1.5122,Low
CUST01546,63,Self-Employed,81033.17,144377.45,36,598.0,0.3452,19.0,0,1.7817,Medium
CUST01547,45,Employed,84024.0,65562.9,24,653.0,0.7839,18.0,0,0.7803,Low
CUST01548,62,Employed,80619.53,58274.73,48,630.0,0.0723,23.0,0,0.7228,Low
CUST01549,56,Employed,59188.88,146777.17,48,620.0,0.0984,19.0,2,2.4798,Medium
CUST01550,47,Employed,41014.83,116842.9,60,613.0,0.772,21.0,2,2.8488,High
CUST01551,58,Retired,32024.81,117681.13,84,,0.1835,17.0,1,3.6747,High
CUST01552,27,Employed,62927.23,91991.63,120,566.0,0.0492,18.0,0,1.4619,Low
CUST01553,25,Self-Employed,44989.19,78516.22,48,630.0,0.3053,22.0,3,1.7452,Medium
CUST01554,63,Employed,70019.93,84835.8,60,617.0,0.2433,22.0,5,1.2116,High
CUST01555,51,Self-Employed,113933.4,99552.33,48,550.0,0.2651,20.0,1,0.8738,Low
CUST01556,43,Employed,103878.22,59641.71,12,635.0,0.2296,21.0,0,0.5742,Low
CUST01557,62,Employed,71862.59,118432.74,84,491.0,0.2396,18.0,0,1.648,Medium
CUST01558,30,Unemployed,35199.44,136837.04,120,595.0,0.595,15.0,2,3.8875,High
CUST01559,52,Employed,32676.61,87836.13,24,676.0,,19.0,0,2.688,Medium
CUST01560,63,Employed,39753.58,60313.97,84,682.0,0.0676,21.0,0,1.5172,Low
CUST01561,50,Employed,78627.08,105860.52,84,651.0,0.4305,19.0,2,1.3464,Medium
CUST01562,59,Self-Employed,114248.95,31413.86,36,667.0,0.0755,18.0,0,0.275,Low
CUST01563,51,Employed,115707.51,145443.03,24,699.0,0.1811,16.0,3,1.257,Medium
CUST01564,38,Retired,45221.41,100408.17,24,658.0,0.402,23.0,0,2.2204,Medium
CUST01565,56,Employed,68378.45,14797.46,60,744.0,0.3307,19.0,0,0.2164,Low
CUST01566,22,Employed,38662.06,81813.76,60,480.0,0.0929,20.0,1,2.1161,Medium
CUST01567,34,Self-Employed,61720.31,113799.41,12,715.0,,20.0,0,1.8438,Low
CUST01568,33,Self-Employed,59277.51,45287.66,36,476.0,0.2558,19.0,1,0.764,Low
CUST01569,49,Unemployed,16557.79,12393.48,48,,0.4044,20.0,0,0.7485,Low
CUST01570,32,Retired,29803.19,75928.55,48,708.0,0.5459,20.0,0,2.5477,Medium
CUST01571,59,Employed,66903.87,125875.54,24,699.0,0.236,,0,1.8814,Low
CUST01572,22,Employed,100139.42,41472.48,84,572.0,0.4655,19.0,2,0.4141,Medium
CUST01573,52,Employed,52785.94,108966.9,12,646.0,0.4958,17.0,0,2.0643,Medium
CUST01574,33,Self-Employed,,64129.65,84,602.0,0.3832,22.0,0,1.7253,Low
CUST01575,47,Unemployed,30088.59,13646.65,36,717.0,0.0726,18.0,0,0.4535,Low
CUST01576,61,Employed,80980.57,49074.64,48,643.0,0.1769,20.0,4,0.606,Medium
CUST01577,37,Employed,62151.73,50515.85,24,598.0,0.1973,20.0,0,0.8128,Low
CUST01578,60,Employed,50837.35,136176.32,12,680.0,,14.0,2,2.6787,High
CUST01579,51,Unemployed,11554.83,147353.48,36,696.0,0.2633,18.0,0,5.0,High
CUST01580,54,Employed,59786.62,35416.33,84,,0.5613,18.0,0,0.5924,Low
CUST01581,44,Employed,58523.7,67424.36,24,702.0,0.4694,19.0,0,1.1521,Low
CUST01582,55,Employed,68458.12,146622.0,24,774.0,0.4402,20.0,2,2.1418,Medium
CUST01583,26,Unemployed,21633.56,64053.88,120,483.0,0.2968,18.0,1,2.9609,High
CUST01584,39,Self-Employed,106293.69,55629.81,84,746.0,0.1959,20.0,2,0.5234,Low
CUST01585,50,Self-Employed,83868.5,20932.82,12,764.0,0.2652,17.0,0,0.2496,Low
CUST01586,27,Employed,54229.31,114226.25,12,685.0,0.4529,19.0,4,2.1064,High
CUST01587,30,Employed,77043.88,69815.81,12,624.0,0.368,18.0,0,0.9062,Low
CUST01588,61,Self-Employed,101948.51,97606.13,12,525.0,0.1607,,1,0.9574,Medium
CUST01589,52,Retired,43471.63,78929.23,36,653.0,0.059,17.0,0,1.8156,Low
CUST01590,54,Employed,65801.14,30307.89,12,617.0,0.2793,20.0,2,0.4606,Medium
CUST01591,48,Employed,46194.25,30573.62,12,538.0,0.2809,20.0,2,0.6618,Medium
CUST01592,35,Employed,57248.68,141264.67,12,597.0,0.3451,17.0,0,2.4676,Medium
CUST01593,50,Employed,38204.89,133980.28,120,646.0,0.3129,21.0,0,3.5069,Medium
CUST01594,57,Unemployed,26300.54,93541.93,36,671.0,0.3259,20.0,1,3.5567,High
CUST01595,49,Employed,55666.66,5180.42,48,568.0,0.4937,21.0,2,0.0931,Medium
CUST01596,42,Employed,81904.43,67827.87,24,,0.4731,22.0,1,0.8281,Medium
CUST01597,24,Employed,58361.5,81912.06,60,629.0,0.3159,19.0,3,1.4035,Medium
CUST01598,40,Employed,56038.37,70168.48,84,576.0,0.4162,17.0,1,1.2522,Medium
CUST01599,52,Employed,69400.8,139190.17,120,615.0,0.2229,21.0,1,2.0056,Medium
CUST01600,56,Employed,68617.05,10925.55,24,486.0,0.3224,18.0,0,0.1592,Low
CUST01601,24,Employed,53179.19,99964.63,36,624.0,0.4553,20.0,0,1.8798,Low
CUST01602,47,Self-Employed,65519.72,50506.28,84,679.0,0.3446,19.0,1,0.7709,Low
CUST01603,37,Employed,61427.06,86124.17,12,614.0,0.026,18.0,0,1.4021,Low
CUST01604,32,Employed,53146.73,100108.01,36,658.0,0.2527,18.0,1,1.8836,Medium
CUST01605,42,Retired,47264.44,68919.09,120,626.0,0.7428,21.0,3,1.4582,High
CUST01606,37,Self-Employed,87241.07,26514.29,120,492.0,0.0502,21.0,0,0.3039,Low
CUST01607,30,Self-Employed,112172.2,80260.53,48,656.0,0.3432,16.0,0,0.7155,Low
CUST01608,21,Employed,70222.51,140278.64,60,587.0,0.2981,22.0,0,1.9976,Medium
CUST01609,42,Employed,39351.99,82702.63,48,544.0,0.3936,21.0,0,2.1016,Medium
CUST01610,46,Employed,87306.1,22826.28,12,704.0,0.5148,20.0,0,0.2615,Low
CUST01611,38,Employed,53340.11,124503.64,36,671.0,0.1444,17.0,1,2.3341,Medium
CUST01612,34,Employed,73005.79,37153.01,36,601.0,,19.0,1,0.5089,Low
CUST01613,49,Retired,15410.12,58681.46,12,637.0,0.1193,19.0,1,3.808,High
CUST01614,32,Employed,72776.68,67169.78,12,662.0,0.3553,18.0,0,0.923,Low
CUST01615,56,Employed,73868.8,54256.39,60,514.0,0.2135,18.0,0,0.7345,Low
CUST01616,55,Employed,62106.73,63645.5,48,558.0,0.0661,21.0,1,1.0248,Low
CUST01617,32,Employed,27680.71,120344.69,12,562.0,0.321,,0,4.3476,High
CUST01618,27,Self-Employed,54219.76,37387.06,12,689.0,0.3948,21.0,1,0.6895,Low
CUST01619,49,Employed,62201.95,73210.69,48,775.0,0.3082,21.0,2,1.177,Medium
CUST01620,31,Self-Employed,45466.94,7901.24,12,697.0,0.083,22.0,0,0.1738,Low
CUST01621,53,Retired,35651.68,78611.56,84,659.0,0.1501,18.0,0,2.205,Medium
CUST01622,26,Employed,55856.52,21194.85,60,567.0,0.6155,17.0,0,0.3795,Low
CUST01623,35,Employed,75342.71,45924.21,60,709.0,0.1732,18.0,0,0.6095,Low
CUST01624,52,Unemployed,27717.52,52106.64,120,621.0,0.0779,21.0,0,1.8799,Low
CUST01625,31,Self-Employed,77835.74,16941.13,48,569.0,0.1998,19.0,0,0.2177,Low
CUST01626,43,Employed,65394.06,57282.09,120,707.0,0.2469,19.0,0,0.876,Low
CUST01627,46,Retired,35217.82,77218.32,24,756.0,0.3422,17.0,0,2.1926,Medium
CUST01628,54,Employed,65939.84,67508.84,60,709.0,0.4136,,0,1.0238,Low
CUST01629,54,Retired,18458.68,45661.67,36,840.0,0.1892,18.0,1,2.4737,Medium
CUST01630,49,Employed,71180.8,47753.97,36,589.0,0.2408,19.0,5,0.6709,High
CUST01631,24,Employed,73256.44,96869.54,24,612.0,0.3224,19.0,0,1.3223,Low
CUST01632,37,Unemployed,15973.01,109167.4,60,579.0,0.3848,18.0,0,5.0,High
CUST01633,55,Employed,95043.42,88596.94,120,579.0,0.3542,21.0,0,0.9322,Low
CUST01634,33,Employed,63100.53,146547.27,12,761.0,0.2853,21.0,0,2.3224,Low
CUST01635,61,Employed,64477.55,142006.74,84,561.0,0.4513,20.0,0,2.2024,Medium
CUST01636,59,Retired,43860.53,19278.0,24,606.0,0.3278,18.0,0,0.4395,Low
CUST01637,35,Unemployed,18078.29,42899.29,12,750.0,0.3822,22.0,3,2.373,High
CUST01638,49,Self-Employed,77552.94,130917.15,84,680.0,0.1338,20.0,1,1.6881,Medium
CUST01639,49,Employed,69571.27,9301.21,36,568.0,0.1706,20.0,0,0.1337,Low
CUST01640,31,Unemployed,10000.0,90868.59,84,643.0,0.5316,19.0,0,5.0,High
CUST01641,52,Employed,66246.33,143402.43,24,514.0,0.3543,19.0,0,2.1647,Medium
CUST01642,22,Employed,38838.81,103414.06,60,633.0,0.6255,18.0,1,2.6626,High
CUST01643,34,Self-Employed,107130.43,18330.33,36,656.0,0.247,19.0,0,0.1711,Low
CUST01644,40,Employed,45896.41,113433.57,60,661.0,0.1201,17.0,0,2.4715,Medium
CUST01645,42,Employed,88325.06,59590.28,12,800.0,0.6722,21.0,0,0.6747,Low
CUST01646,31,Employed,46447.79,138622.37,60,709.0,0.3976,20.0,0,2.9845,Medium
CUST01647,47,Employed,84504.25,46515.86,84,556.0,0.4858,20.0,0,0.5505,Low
CUST01648,23,Unemployed,10000.0,73618.65,24,658.0,0.1512,22.0,0,5.0,High
CUST01649,37,Employed,52707.81,113258.04,12,644.0,0.4948,21.0,1,2.1488,Medium
CUST01650,64,Self-Employed,91609.49,42343.3,24,799.0,0.2129,20.0,0,0.4622,Low
CUST01651,48,Employed,48041.47,31358.44,84,614.0,0.5339,18.0,5,0.6527,High
CUST01652,49,Employed,47452.48,5392.68,12,660.0,0.0904,21.0,1,0.1136,Low
CUST01653,41,Employed,48273.17,75754.46,120,671.0,0.2219,20.0,2,1.5693,Medium
CUST01654,36,Self-Employed,78121.39,139649.53,120,564.0,0.5035,18.0,3,1.7876,High
CUST01655,57,Self-Employed,24340.72,45815.64,24,528.0,0.389,19.0,2,1.8823,High
CUST01656,40,Retired,46758.08,11289.89,36,631.0,0.0422,22.0,0,0.2415,Low
CUST01657,26,Self-Employed,117243.78,94962.54,120,703.0,0.2226,16.0,0,0.81,Low
CUST01658,39,Employed,75974.0,13144.64,24,544.0,0.3857,21.0,0,0.173,Low
CUST01659,25,Self-Employed,140351.24,78502.27,36,642.0,0.4559,22.0,0,0.5593,Low
CUST01660,23,Retired,26825.39,60321.81,84,596.0,0.1481,20.0,0,2.2487,Medium
CUST01661,21,Self-Employed,144385.89,73936.46,48,495.0,0.0873,,0,0.5121,Low
CUST01662,58,Employed,40584.3,28582.84,60,668.0,0.1226,23.0,2,0.7043,Low
CUST01663,35,Employed,25458.39,18079.27,120,682.0,0.0909,19.0,1,0.7101,Low
CUST01664,54,Self-Employed,53650.0,113603.68,12,703.0,0.524,17.0,5,2.1175,High
CUST01665,55,Self-Employed,94795.62,40621.68,60,712.0,0.1972,20.0,0,0.4285,Low
CUST01666,45,Employed,61013.89,121061.49,84,642.0,0.3294,20.0,0,1.9842,Low
CUST01667,44,Unemployed,16919.19,114974.86,36,682.0,0.2625,16.0,0,5.0,High
CUST01668,32,Retired,48092.32,33764.94,120,665.0,0.1788,22.0,0,0.7021,Low
CUST01669,38,Employed,39277.86,136702.12,36,444.0,0.1567,19.0,0,3.4804,High
CUST01670,35,Unemployed,38307.8,28385.54,36,530.0,,21.0,5,0.741,High
CUST01671,64,Employed,10000.0,120586.13,24,590.0,0.19,20.0,0,5.0,High
CUST01672,36,Employed,72636.16,65977.39,60,654.0,0.3109,20.0,0,0.9083,Low
CUST01673,47,Employed,94370.19,31537.37,120,671.0,0.2094,19.0,0,0.3342,Low
CUST01674,28,Employed,47550.3,141026.14,36,702.0,0.3055,20.0,2,2.9658,High
CUST01675,45,Unemployed,31010.13,144672.34,48,703.0,0.5194,14.0,1,4.6653,High
CUST01676,37,Employed,76800.47,79149.07,84,664.0,0.204,23.0,1,1.0306,Low
CUST01677,49,Employed,41585.12,73030.31,36,689.0,0.1471,18.0,0,1.7562,Low
CUST01678,28,Employed,81216.37,135622.05,120,772.0,0.2319,22.0,1,1.6699,Low
CUST01679,35,Employed,43213.8,91439.82,60,682.0,0.2399,20.0,1,2.116,Medium
CUST01680,47,Employed,100368.05,43575.6,36,647.0,0.2665,21.0,0,0.4342,Low
CUST01681,27,Self-Employed,96271.19,66653.6,36,686.0,0.0213,16.0,1,0.6924,Low
CUST01682,23,Employed,65760.88,126218.42,12,715.0,0.0416,18.0,1,1.9194,Medium
CUST01683,49,Unemployed,10000.0,129636.68,36,773.0,0.22,19.0,0,5.0,High
CUST01684,64,Unemployed,13525.7,141191.66,60,562.0,0.189,16.0,0,5.0,High
CUST01685,44,Employed,72372.34,46797.83,84,518.0,0.4671,18.0,0,0.6466,Low
CUST01686,23,Unemployed,29610.13,103593.15,12,666.0,0.3466,16.0,1,3.4986,High
CUST01687,40,Employed,50970.12,14916.38,12,534.0,0.1939,18.0,0,0.2926,Low
CUST01688,35,Employed,86708.19,110255.89,36,630.0,0.2804,22.0,0,1.2716,Low
CUST01689,45,Employed,38997.48,86663.96,36,794.0,0.4421,19.0,0,2.2223,Low
CUST01690,50,Employed,49685.53,41216.08,48,650.0,0.2316,15.0,0,0.8295,Low
CUST01691,34,Employed,44558.04,99921.63,120,651.0,0.6984,21.0,0,2.2425,Medium
CUST01692,27,Self-Employed,45791.45,24601.4,120,617.0,0.3963,18.0,1,0.5372,Low
CUST01693,37,Employed,84272.24,53401.91,60,770.0,0.4859,21.0,2,0.6337,Low
CUST01694,64,Self-Employed,42301.32,63132.47,84,683.0,0.3431,20.0,0,1.4924,Low
