customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label,monthly_emi,emi_to_income_ratio,risk_score_numeric
CUST01413,55,Employed,54526.65,122544.29,48,757,0.4299,21,0,2.2474,Low,2553.01,0.5619,0
CUST01414,62,Employed,34591.61,108617.09,84,594,0.1261,21,1,3.14,Medium,1293.06,0.4486,1
CUST01416,50,Unemployed,25540.12,55041.05,120,667,0.1531,20,0,2.1551,Medium,458.68,0.2155,1
CUST01417,33,Employed,67874.97,11778.78,120,543,0.2617,20,0,0.1735,Low,98.16,0.0174,0
CUST01418,33,Self-Employed,58441.3,54833.77,60,665,0.4415,20,0,0.9383,Low,913.9,0.1877,0
CUST01419,38,Employed,73749.84,98948.08,120,691,0.3502,20,0,1.3417,Low,824.57,0.1342,0
CUST01420,52,Self-Employed,47281.57,80212.48,48,697,0.4115,18,0,1.6965,Low,1671.09,0.4241,0
CUST01421,52,Unemployed,38670.2,106925.84,48,631,0.0887,21,3,2.7651,High,2227.62,0.6913,2
CUST01422,55,Employed,86749.11,84961.96,36,850,0.4526,22,0,0.9794,Low,2360.05,0.3265,0
CUST01423,59,Employed,98531.96,85593.0,48,805,0.281,19,0,0.8687,Low,1783.19,0.2172,0
CUST01424,49,Retired,28078.86,79089.96,120,677,0.0736,21,1,2.8167,Medium,659.08,0.2817,1
CUST01425,49,Unemployed,10000.0,57827.18,48,544,0.355,19,2,5.0,High,1204.73,1.4457,2
CUST01426,64,Employed,47851.38,69751.91,12,569,0.2666,22,0,1.4577,Low,5812.66,1.4577,0
CUST01427,36,Employed,52223.32,21303.47,36,628,0.0828,21,1,0.4079,Low,591.76,0.136,0
CUST01428,64,Employed,77998.71,126003.73,24,642,0.1316,21,0,1.6155,Low,5250.16,0.8077,0
CUST01429,30,Employed,66089.31,133935.69,120,583,0.2543,20,0,2.0266,Medium,1116.13,0.2027,1
CUST01430,50,Unemployed,19787.83,116109.27,24,606,0.3716,20,1,5.0,High,4837.89,2.9339,2
CUST01431,45,Self-Employed,98869.33,89619.97,60,490,0.2554,19,0,0.9064,Low,1493.67,0.1813,0
CUST01432,59,Employed,72110.83,87530.99,12,477,0.5022,19,1,1.2138,Medium,7294.25,1.2138,1
CUST01433,40,Employed,53274.47,73196.93,36,651,0.2247,19,2,1.374,Medium,2033.25,0.458,1
CUST01434,25,Employed,68781.03,38545.28,36,777,0.1379,20,0,0.5604,Low,1070.7,0.1868,0
CUST01435,21,Employed,80180.51,60651.55,12,525,0.3827,19,0,0.7564,Low,5054.3,0.7564,0
CUST01436,50,Employed,52830.82,148536.34,12,632,0.7175,14,1,2.8115,High,12378.03,2.8115,2
CUST01437,23,Employed,75339.92,26141.44,60,648,0.0707,21,0,0.347,Low,435.69,0.0694,0
CUST01438,34,Employed,47659.14,83689.07,24,679,0.1194,21,0,1.756,Low,3487.04,0.878,0
CUST01439,50,Employed,51523.51,130646.24,84,609,0.1966,17,0,2.5357,Medium,1555.31,0.3622,1
CUST01440,24,Employed,87231.75,70685.24,36,561,0.428,20,0,0.8103,Low,1963.48,0.2701,0
CUST01441,38,Employed,77274.93,92813.49,84,701,0.2919,17,1,1.2011,Low,1104.92,0.1716,0
CUST01442,57,Employed,27263.25,125030.01,12,493,0.3001,20,0,4.586,High,10419.17,4.586,2
CUST01443,45,Employed,57515.51,84396.4,36,680,0.3787,23,0,1.4674,Low,2344.34,0.4891,0
CUST01444,21,Employed,74793.94,111063.03,24,585,0.1708,20,0,1.4849,Low,4627.63,0.7425,0
CUST01445,35,Employed,67777.31,55354.5,36,669,0.2523,19,1,0.8167,Low,1537.62,0.2722,0
CUST01446,29,Employed,77364.08,111288.37,84,742,0.1079,19,1,1.4385,Low,1324.86,0.2055,0
CUST01447,35,Self-Employed,50203.6,10948.09,36,595,0.295,20,0,0.2181,Low,304.11,0.0727,0
CUST01448,44,Unemployed,25633.07,27170.4,12,620,0.4853,13,0,1.06,Low,2264.2,1.06,0
CUST01449,24,Self-Employed,55965.98,97407.95,12,616,0.2782,19,0,1.7405,Low,8117.33,1.7405,0
CUST01450,32,Employed,86823.59,70098.41,12,832,0.4395,18,0,0.8074,Low,5841.53,0.8074,0
CUST01451,57,Unemployed,28750.04,125110.6,24,639,0.3811,18,4,4.3517,High,5212.94,2.1758,2
CUST01452,57,Self-Employed,68759.24,54586.3,120,636,0.2601,24,4,0.7939,Medium,454.89,0.0794,1
CUST01453,63,Employed,66776.66,116245.21,120,643,0.2006,19,0,1.7408,Low,968.71,0.1741,0
CUST01454,26,Employed,54023.63,25171.37,120,758,0.5419,16,0,0.4659,Low,209.76,0.0466,0
CUST01455,59,Unemployed,29694.77,139871.25,48,598,0.5295,18,0,4.7103,High,2913.98,1.1776,2
CUST01456,44,Employed,86293.42,65673.7,24,713,0.2544,20,2,0.7611,Low,2736.4,0.3805,0
CUST01457,31,Employed,84410.05,38480.77,12,648,0.0583,20,0,0.4559,Low,3206.73,0.4559,0
CUST01458,33,Self-Employed,80420.61,119427.05,60,583,0.2667,20,1,1.485,Medium,1990.45,0.297,1
CUST01459,54,Unemployed,19767.35,142443.49,36,679,0.2083,19,0,5.0,High,3956.76,2.402,2
CUST01460,45,Employed,59158.41,138121.85,36,747,0.2601,22,2,1.8424,Medium,3836.72,0.7783,1
CUST01461,27,Employed,73663.69,39501.14,84,619,0.2567,19,2,0.5362,Medium,470.25,0.0766,1
CUST01462,24,Employed,73509.65,102441.12,36,618,0.0754,19,1,1.3936,Low,2845.59,0.4645,0
CUST01463,28,Self-Employed,46295.19,84294.41,120,700,0.0683,19,1,1.8208,Medium,702.45,0.1821,1
CUST01464,40,Employed,41570.32,110140.1,84,649,0.2842,19,0,2.6495,Medium,1311.19,0.3785,1
CUST01465,49,Employed,88403.89,75605.26,36,704,0.0335,18,1,0.8552,Low,2100.15,0.2851,0
CUST01466,30,Unemployed,10000.0,73115.66,60,519,0.182,21,0,5.0,High,1218.59,1.4623,2
CUST01467,63,Employed,35369.58,132992.49,84,566,0.338,21,1,3.7601,High,1583.24,0.5372,2
CUST01468,54,Self-Employed,67466.21,131332.18,12,645,0.3472,17,4,1.9466,High,10944.35,1.9466,2
CUST01469,46,Employed,81281.02,119201.47,48,686,0.7234,17,2,1.4665,Medium,2483.36,0.3666,1
CUST01470,61,Employed,20924.43,107209.76,120,639,0.338,17,0,5.0,High,893.41,0.5124,2
CUST01471,23,Self-Employed,77216.58,103363.15,36,656,0.4463,21,4,1.3386,High,2871.2,0.4462,2
CUST01472,26,Employed,63156.06,13146.38,84,698,0.3985,22,1,0.2082,Low,156.5,0.0297,0
CUST01473,25,Employed,53055.23,113682.75,48,550,0.0661,19,0,2.1427,Medium,2368.39,0.5357,1
CUST01474,25,Employed,69182.87,97525.15,84,698,0.2896,17,1,1.4097,Medium,1161.01,0.2014,1
CUST01475,43,Self-Employed,114941.47,48849.65,24,734,0.3915,21,2,0.425,Low,2035.4,0.2125,0
CUST01476,29,Retired,41226.38,123914.72,24,622,0.1162,17,0,3.0057,Medium,5163.11,1.5029,1
CUST01477,55,Retired,30597.54,125704.83,120,581,0.1891,21,1,4.1083,High,1047.54,0.4108,2
CUST01478,40,Employed,58104.08,140167.65,36,721,0.3411,20,3,2.4124,High,3893.55,0.8041,2
CUST01479,62,Employed,67727.31,65661.91,12,787,0.2725,20,0,0.9695,Low,5471.83,0.9695,0
CUST01480,55,Employed,65116.0,84931.25,60,661,0.1539,21,0,1.3043,Low,1415.52,0.2609,0
CUST01481,38,Unemployed,29101.63,136363.37,84,579,0.4308,17,0,4.6858,High,1623.37,0.6694,2
CUST01482,37,Employed,94791.55,50936.2,36,649,0.2928,20,1,0.5373,Low,1414.89,0.1791,0
CUST01483,44,Retired,39002.47,120513.18,24,583,0.2831,21,0,3.0899,Medium,5021.38,1.5449,1
CUST01484,23,Employed,46997.3,148835.16,24,707,0.5602,21,0,3.1669,Medium,6201.46,1.5834,1
CUST01485,52,Retired,38602.97,99530.67,84,645,0.1904,20,0,2.5783,Medium,1184.89,0.3683,1
CUST01486,55,Unemployed,25438.79,147637.08,84,575,0.1855,23,3,5.0,High,1757.58,0.8291,2
CUST01487,58,Unemployed,19679.28,79792.8,84,665,0.2015,21,0,4.0547,High,949.91,0.5792,2
CUST01488,33,Employed,61432.67,27192.74,120,597,0.2373,24,2,0.4426,Low,226.61,0.0443,0
CUST01489,45,Employed,50206.25,30461.4,48,544,0.1614,23,0,0.6067,Low,634.61,0.1517,0
CUST01490,29,Employed,47184.13,111049.3,60,710,0.3131,13,2,2.3535,Medium,1850.82,0.4707,1
CUST01492,34,Employed,51582.45,100973.75,120,612,0.384,18,0,1.9575,Medium,841.45,0.1958,1
CUST01493,57,Employed,56136.65,26934.41,84,751,0.4569,18,0,0.4798,Low,320.65,0.0685,0
CUST01494,54,Employed,79829.13,147733.44,36,590,0.2908,17,0,1.8506,Medium,4103.71,0.6169,1
CUST01496,61,Self-Employed,117537.85,85107.28,48,680,0.5013,19,0,0.7241,Low,1773.07,0.181,0
CUST01497,23,Employed,59841.21,102069.64,60,720,0.2769,20,0,1.7057,Low,1701.16,0.3411,0
CUST01498,48,Retired,42258.29,123826.95,48,681,0.6318,19,0,2.9302,Medium,2579.73,0.7326,1
CUST01499,49,Employed,55371.16,71593.24,120,604,0.3583,20,0,1.293,Low,596.61,0.1293,0
CUST01500,29,Employed,46764.67,140400.82,84,631,0.3998,21,2,3.0023,High,1671.44,0.4289,2
CUST01501,23,Employed,73404.61,74635.72,12,598,0.0104,18,0,1.0168,Low,6219.64,1.0168,0
CUST01502,45,Unemployed,20275.99,41548.69,84,623,0.1645,22,4,2.0492,High,494.63,0.2927,2
CUST01503,54,Employed,119779.88,90990.11,24,629,0.3851,17,0,0.7596,Low,3791.25,0.3798,0
CUST01504,32,Employed,49262.06,100410.81,120,683,0.66,21,0,2.0383,Medium,836.76,0.2038,1
CUST01505,62,Self-Employed,61170.76,78571.72,84,594,0.0666,19,0,1.2845,Low,935.38,0.1835,0
CUST01506,29,Employed,88267.79,111311.41,36,648,0.3022,18,0,1.2611,Low,3091.98,0.4204,0
CUST01507,35,Self-Employed,55788.35,65998.71,36,648,0.2923,22,1,1.183,Low,1833.3,0.3943,0
CUST01509,45,Retired,14090.16,43358.15,12,681,0.5077,20,0,3.0772,Medium,3613.18,3.0772,1
CUST01510,25,Employed,54231.17,142156.27,84,640,0.3069,13,0,2.6213,Medium,1692.34,0.3745,1
CUST01511,31,Employed,57231.08,115667.37,36,613,0.284,22,4,2.0211,High,3212.98,0.6737,2
CUST01512,54,Employed,68157.07,32482.4,36,763,0.4707,18,2,0.4766,Low,902.29,0.1589,0
CUST01513,44,Employed,36746.4,14664.68,84,624,0.0633,21,0,0.3991,Low,174.58,0.057,0
CUST01514,35,Employed,71229.69,55865.55,48,613,0.5791,20,0,0.7843,Low,1163.87,0.1961,0
CUST01515,58,Employed,62082.63,126263.78,12,726,0.2948,20,0,2.0338,Low,10521.98,2.0338,0
CUST01516,28,Retired,24369.61,20367.01,120,690,0.3513,20,0,0.8358,Low,169.73,0.0836,0
CUST01517,25,Unemployed,19654.78,83786.31,48,710,0.2336,20,0,4.2629,High,1745.55,1.0657,2
CUST01518,46,Employed,60481.29,44875.04,36,604,0.1866,18,0,0.742,Low,1246.53,0.2473,0
CUST01519,38,Employed,74763.96,110306.98,120,667,0.1335,17,0,1.4754,Low,919.22,0.1475,0
CUST01521,57,Employed,79869.46,45190.25,84,496,0.2316,19,0,0.5658,Low,537.98,0.0808,0
CUST01522,33,Self-Employed,48847.57,103491.3,120,602,0.6643,20,0,2.1187,Medium,862.43,0.2119,1
CUST01523,48,Self-Employed,10000.0,84278.82,60,653,0.199,19,1,5.0,High,1404.65,1.6856,2
CUST01524,25,Unemployed,13590.72,117935.52,84,842,0.208,21,1,5.0,High,1403.99,1.2397,2
CUST01525,33,Self-Employed,39788.13,27863.01,60,749,0.431,18,0,0.7003,Low,464.38,0.1401,0
CUST01526,37,Employed,73103.7,81991.45,48,562,0.1722,18,0,1.1216,Low,1708.16,0.2804,0
CUST01528,52,Employed,55560.98,97686.92,84,542,0.0258,18,0,1.7582,Low,1162.94,0.2512,0
CUST01529,49,Employed,60428.3,24044.67,24,772,0.2775,14,0,0.3979,Low,1001.86,0.199,0
CUST01530,23,Employed,64977.54,26560.6,12,609,0.159,16,1,0.4088,Low,2213.38,0.4088,0
CUST01531,60,Employed,68534.15,52589.76,60,604,0.0709,19,1,0.7674,Low,876.5,0.1535,0
CUST01532,54,Employed,46115.67,63276.43,120,731,0.2213,19,0,1.3721,Low,527.3,0.1372,0
CUST01533,60,Employed,63640.04,77291.15,60,605,0.559,19,1,1.2145,Medium,1288.19,0.2429,1
CUST01534,47,Retired,26870.71,89202.5,48,789,0.084,19,0,3.3197,Medium,1858.39,0.8299,1
CUST01535,33,Employed,86694.88,72978.0,120,604,0.2838,19,0,0.8418,Low,608.15,0.0842,0
CUST01536,53,Employed,45098.43,11617.61,84,720,0.1564,18,1,0.2576,Low,138.3,0.0368,0
CUST01537,26,Employed,64652.43,54801.75,36,659,0.1843,14,2,0.8476,Medium,1522.27,0.2825,1
CUST01538,44,Self-Employed,91804.55,13900.38,12,704,0.1761,22,0,0.1514,Low,1158.36,0.1514,0
CUST01539,39,Employed,102259.92,22122.15,48,569,0.2411,21,1,0.2163,Low,460.88,0.0541,0
CUST01540,36,Retired,45381.92,18459.42,24,503,0.1171,21,0,0.4068,Low,769.14,0.2034,0
CUST01541,60,Unemployed,10013.11,27923.85,84,574,0.2011,17,0,2.7887,Medium,332.43,0.3984,1
CUST01542,48,Employed,49075.73,122873.48,36,617,0.0481,20,2,2.5038,Medium,3413.15,0.8346,1
CUST01543,53,Self-Employed,73079.29,95998.0,120,634,0.42,19,2,1.3136,Medium,799.98,0.1314,1
CUST01544,61,Employed,74145.66,78483.23,12,611,0.1093,19,0,1.0585,Low,6540.27,1.0585,0
CUST01545,33,Employed,73518.64,111177.34,84,479,0.2088,17,0,1.5122,Low,1323.54,0.216,0
CUST01546,63,Self-Employed,81033.17,144377.45,36,598,0.3452,19,0,1.7817,Medium,4010.48,0.5939,1
CUST01547,45,Employed,84024.0,65562.9,24,653,0.7839,18,0,0.7803,Low,2731.79,0.3901,0
CUST01548,62,Employed,80619.53,58274.73,48,630,0.0723,23,0,0.7228,Low,1214.06,0.1807,0
CUST01549,56,Employed,59188.88,146777.17,48,620,0.0984,19,2,2.4798,Medium,3057.86,0.62,1
CUST01550,47,Employed,41014.83,116842.9,60,613,0.772,21,2,2.8488,High,1947.38,0.5698,2
CUST01551,58,Retired,32024.81,117681.13,84,648,0.1835,17,1,3.6747,High,1400.97,0.525,2
CUST01552,27,Employed,62927.23,91991.63,120,566,0.0492,18,0,1.4619,Low,766.6,0.1462,0
CUST01553,25,Self-Employed,44989.19,78516.22,48,630,0.3053,22,3,1.7452,Medium,1635.75,0.4363,1
CUST01554,63,Employed,70019.93,84835.8,60,617,0.2433,22,5,1.2116,High,1413.93,0.2423,2
CUST01555,51,Self-Employed,113933.4,99552.33,48,550,0.2651,20,1,0.8738,Low,2074.01,0.2184,0
CUST01556,43,Employed,103878.22,59641.71,12,635,0.2296,21,0,0.5742,Low,4970.14,0.5741,0
CUST01557,62,Employed,71862.59,118432.74,84,491,0.2396,18,0,1.648,Medium,1409.91,0.2354,1
CUST01558,30,Unemployed,35199.44,136837.04,120,595,0.595,15,2,3.8875,High,1140.31,0.3887,2
CUST01559,52,Employed,32676.61,87836.13,24,676,0.2601,19,0,2.688,Medium,3659.84,1.344,1
CUST01560,63,Employed,39753.58,60313.97,84,682,0.0676,21,0,1.5172,Low,718.02,0.2167,0
CUST01561,50,Employed,78627.08,105860.52,84,651,0.4305,19,2,1.3464,Medium,1260.24,0.1923,1
CUST01562,59,Self-Employed,114248.95,31413.86,36,667,0.0755,18,0,0.275,Low,872.61,0.0917,0
CUST01563,51,Employed,115707.51,145443.03,24,699,0.1811,16,3,1.257,Medium,6060.13,0.6285,1
CUST01564,38,Retired,45221.41,100408.17,24,658,0.402,23,0,2.2204,Medium,4183.67,1.1102,1
CUST01565,56,Employed,68378.45,14797.46,60,744,0.3307,19,0,0.2164,Low,246.62,0.0433,0
CUST01566,22,Employed,38662.06,81813.76,60,480,0.0929,20,1,2.1161,Medium,1363.56,0.4232,1
CUST01567,34,Self-Employed,61720.31,113799.41,12,715,0.2601,20,0,1.8438,Low,9483.28,1.8438,0
CUST01568,33,Self-Employed,59277.51,45287.66,36,476,0.2558,19,1,0.764,Low,1257.99,0.2547,0
CUST01569,49,Unemployed,16557.79,12393.48,48,648,0.4044,20,0,0.7485,Low,258.2,0.1871,0
CUST01570,32,Retired,29803.19,75928.55,48,708,0.5459,20,0,2.5477,Medium,1581.84,0.6369,1
CUST01571,59,Employed,66903.87,125875.54,24,699,0.236,19,0,1.8814,Low,5244.81,0.9407,0
CUST01572,22,Employed,100139.42,41472.48,84,572,0.4655,19,2,0.4141,Medium,493.72,0.0592,1
CUST01573,52,Employed,52785.94,108966.9,12,646,0.4958,17,0,2.0643,Medium,9080.57,2.0643,1
CUST01574,33,Self-Employed,59158.41,64129.65,84,602,0.3832,22,0,1.7253,Low,763.45,0.1549,0
CUST01575,47,Unemployed,30088.59,13646.65,36,717,0.0726,18,0,0.4535,Low,379.07,0.1512,0
CUST01576,61,Employed,80980.57,49074.64,48,643,0.1769,20,4,0.606,Medium,1022.39,0.1515,1
CUST01577,37,Employed,62151.73,50515.85,24,598,0.1973,20,0,0.8128,Low,2104.83,0.4064,0
CUST01578,60,Employed,50837.35,136176.32,12,680,0.2601,14,2,2.6787,High,11348.03,2.6787,2
CUST01579,51,Unemployed,11554.83,147353.48,36,696,0.2633,18,0,5.0,High,4093.15,4.2508,2
CUST01580,54,Employed,59786.62,35416.33,84,648,0.5613,18,0,0.5924,Low,421.62,0.0846,0
CUST01581,44,Employed,58523.7,67424.36,24,702,0.4694,19,0,1.1521,Low,2809.35,0.576,0
CUST01582,55,Employed,68458.12,146622.0,24,774,0.4402,20,2,2.1418,Medium,6109.25,1.0709,1
CUST01583,26,Unemployed,21633.56,64053.88,120,483,0.2968,18,1,2.9609,High,533.78,0.2961,2
CUST01584,39,Self-Employed,106293.69,55629.81,84,746,0.1959,20,2,0.5234,Low,662.26,0.0748,0
CUST01585,50,Self-Employed,83868.5,20932.82,12,764,0.2652,17,0,0.2496,Low,1744.4,0.2496,0
CUST01586,27,Employed,54229.31,114226.25,12,685,0.4529,19,4,2.1064,High,9518.85,2.1064,2
CUST01587,30,Employed,77043.88,69815.81,12,624,0.368,18,0,0.9062,Low,5817.98,0.9062,0
CUST01588,61,Self-Employed,101948.51,97606.13,12,525,0.1607,19,1,0.9574,Medium,8133.84,0.9574,1
CUST01589,52,Retired,43471.63,78929.23,36,653,0.059,17,0,1.8156,Low,2192.48,0.6052,0
CUST01590,54,Employed,65801.14,30307.89,12,617,0.2793,20,2,0.4606,Medium,2525.66,0.4606,1
CUST01591,48,Employed,46194.25,30573.62,12,538,0.2809,20,2,0.6618,Medium,2547.8,0.6618,1
CUST01592,35,Employed,57248.68,141264.67,12,597,0.3451,17,0,2.4676,Medium,11772.06,2.4676,1
CUST01593,50,Employed,38204.89,133980.28,120,646,0.3129,21,0,3.5069,Medium,1116.5,0.3507,1
CUST01594,57,Unemployed,26300.54,93541.93,36,671,0.3259,20,1,3.5567,High,2598.39,1.1856,2
CUST01596,42,Employed,81904.43,67827.87,24,648,0.4731,22,1,0.8281,Medium,2826.16,0.4141,1
CUST01597,24,Employed,58361.5,81912.06,60,629,0.3159,19,3,1.4035,Medium,1365.2,0.2807,1
CUST01598,40,Employed,56038.37,70168.48,84,576,0.4162,17,1,1.2522,Medium,835.34,0.1789,1
CUST01599,52,Employed,69400.8,139190.17,120,615,0.2229,21,1,2.0056,Medium,1159.92,0.2006,1
CUST01600,56,Employed,68617.05,10925.55,24,486,0.3224,18,0,0.1592,Low,455.23,0.0796,0
CUST01601,24,Employed,53179.19,99964.63,36,624,0.4553,20,0,1.8798,Low,2776.8,0.6266,0
CUST01602,47,Self-Employed,65519.72,50506.28,84,679,0.3446,19,1,0.7709,Low,601.27,0.1101,0
CUST01603,37,Employed,61427.06,86124.17,12,614,0.026,18,0,1.4021,Low,7177.01,1.4021,0
CUST01604,32,Employed,53146.73,100108.01,36,658,0.2527,18,1,1.8836,Medium,2780.78,0.6279,1
CUST01605,42,Retired,47264.44,68919.09,120,626,0.7428,21,3,1.4582,High,574.33,0.1458,2
CUST01606,37,Self-Employed,87241.07,26514.29,120,492,0.0502,21,0,0.3039,Low,220.95,0.0304,0
CUST01607,30,Self-Employed,112172.2,80260.53,48,656,0.3432,16,0,0.7155,Low,1672.09,0.1789,0
CUST01608,21,Employed,70222.51,140278.64,60,587,0.2981,22,0,1.9976,Medium,2337.98,0.3995,1
CUST01609,42,Employed,39351.99,82702.63,48,544,0.3936,21,0,2.1016,Medium,1722.97,0.5254,1
CUST01610,46,Employed,87306.1,22826.28,12,704,0.5148,20,0,0.2615,Low,1902.19,0.2615,0
CUST01611,38,Employed,53340.11,124503.64,36,671,0.1444,17,1,2.3341,Medium,3458.43,0.778,1
CUST01612,34,Employed,73005.79,37153.01,36,601,0.2601,19,1,0.5089,Low,1032.03,0.1696,0
CUST01613,49,Retired,15410.12,58681.46,12,637,0.1193,19,1,3.808,High,4890.12,3.808,2
CUST01614,32,Employed,72776.68,67169.78,12,662,0.3553,18,0,0.923,Low,5597.48,0.923,0
CUST01615,56,Employed,73868.8,54256.39,60,514,0.2135,18,0,0.7345,Low,904.27,0.1469,0
CUST01616,55,Employed,62106.73,63645.5,48,558,0.0661,21,1,1.0248,Low,1325.95,0.2562,0
CUST01617,32,Employed,27680.71,120344.69,12,562,0.321,19,0,4.3476,High,10028.72,4.3476,2
CUST01618,27,Self-Employed,54219.76,37387.06,12,689,0.3948,21,1,0.6895,Low,3115.59,0.6895,0
CUST01619,49,Employed,62201.95,73210.69,48,775,0.3082,21,2,1.177,Medium,1525.22,0.2942,1
CUST01620,31,Self-Employed,45466.94,7901.24,12,697,0.083,22,0,0.1738,Low,658.44,0.1738,0
CUST01621,53,Retired,35651.68,78611.56,84,659,0.1501,18,0,2.205,Medium,935.85,0.315,1
CUST01622,26,Employed,55856.52,21194.85,60,567,0.6155,17,0,0.3795,Low,353.25,0.0759,0
CUST01623,35,Employed,75342.71,45924.21,60,709,0.1732,18,0,0.6095,Low,765.4,0.1219,0
CUST01624,52,Unemployed,27717.52,52106.64,120,621,0.0779,21,0,1.8799,Low,434.22,0.188,0
CUST01625,31,Self-Employed,77835.74,16941.13,48,569,0.1998,19,0,0.2177,Low,352.94,0.0544,0
CUST01626,43,Employed,65394.06,57282.09,120,707,0.2469,19,0,0.876,Low,477.35,0.0876,0
CUST01627,46,Retired,35217.82,77218.32,24,756,0.3422,17,0,2.1926,Medium,3217.43,1.0963,1
CUST01628,54,Employed,65939.84,67508.84,60,709,0.4136,19,0,1.0238,Low,1125.15,0.2048,0
CUST01629,54,Retired,18458.68,45661.67,36,840,0.1892,18,1,2.4737,Medium,1268.38,0.8246,1
CUST01630,49,Employed,71180.8,47753.97,36,589,0.2408,19,5,0.6709,High,1326.5,0.2236,2
CUST01631,24,Employed,73256.44,96869.54,24,612,0.3224,19,0,1.3223,Low,4036.23,0.6612,0
CUST01632,37,Unemployed,15973.01,109167.4,60,579,0.3848,18,0,5.0,High,1819.46,1.3669,2
CUST01633,55,Employed,95043.42,88596.94,120,579,0.3542,21,0,0.9322,Low,738.31,0.0932,0
CUST01634,33,Employed,63100.53,146547.27,12,761,0.2853,21,0,2.3224,Low,12212.27,2.3224,0
CUST01635,61,Employed,64477.55,142006.74,84,561,0.4513,20,0,2.2024,Medium,1690.56,0.3146,1
CUST01636,59,Retired,43860.53,19278.0,24,606,0.3278,18,0,0.4395,Low,803.25,0.2198,0
CUST01637,35,Unemployed,18078.29,42899.29,12,750,0.3822,22,3,2.373,High,3574.94,2.373,2
CUST01638,49,Self-Employed,77552.94,130917.15,84,680,0.1338,20,1,1.6881,Medium,1558.54,0.2412,1
CUST01639,49,Employed,69571.27,9301.21,36,568,0.1706,20,0,0.1337,Low,258.37,0.0446,0
CUST01640,31,Unemployed,10000.0,90868.59,84,643,0.5316,19,0,5.0,High,1081.77,1.2981,2
CUST01641,52,Employed,66246.33,143402.43,24,514,0.3543,19,0,2.1647,Medium,5975.1,1.0823,1
CUST01642,22,Employed,38838.81,103414.06,60,633,0.6255,18,1,2.6626,High,1723.57,0.5325,2
CUST01643,34,Self-Employed,107130.43,18330.33,36,656,0.247,19,0,0.1711,Low,509.18,0.057,0
CUST01644,40,Employed,45896.41,113433.57,60,661,0.1201,17,0,2.4715,Medium,1890.56,0.4943,1
CUST01645,42,Employed,88325.06,59590.28,12,800,0.6722,21,0,0.6747,Low,4965.86,0.6747,0
CUST01646,31,Employed,46447.79,138622.37,60,709,0.3976,20,0,2.9845,Medium,2310.37,0.5969,1
CUST01647,47,Employed,84504.25,46515.86,84,556,0.4858,20,0,0.5505,Low,553.76,0.0786,0
CUST01648,23,Unemployed,10000.0,73618.65,24,658,0.1512,22,0,5.0,High,3067.44,3.6809,2
CUST01649,37,Employed,52707.81,113258.04,12,644,0.4948,21,1,2.1488,Medium,9438.17,2.1488,1
CUST01650,64,Self-Employed,91609.49,42343.3,24,799,0.2129,20,0,0.4622,Low,1764.3,0.2311,0
CUST01651,48,Employed,48041.47,31358.44,84,614,0.5339,18,5,0.6527,High,373.31,0.0932,2
CUST01653,41,Employed,48273.17,75754.46,120,671,0.2219,20,2,1.5693,Medium,631.29,0.1569,1
CUST01654,36,Self-Employed,78121.39,139649.53,120,564,0.5035,18,3,1.7876,High,1163.75,0.1788,2
CUST01655,57,Self-Employed,24340.72,45815.64,24,528,0.389,19,2,1.8823,High,1908.98,0.9411,2
CUST01656,40,Retired,46758.08,11289.89,36,631,0.0422,22,0,0.2415,Low,313.61,0.0805,0
CUST01657,26,Self-Employed,117243.78,94962.54,120,703,0.2226,16,0,0.81,Low,791.35,0.081,0
CUST01658,39,Employed,75974.0,13144.64,24,544,0.3857,21,0,0.173,Low,547.69,0.0865,0
CUST01660,23,Retired,26825.39,60321.81,84,596,0.1481,20,0,2.2487,Medium,718.12,0.3212,1
CUST01662,58,Employed,40584.3,28582.84,60,668,0.1226,23,2,0.7043,Low,476.38,0.1409,0
CUST01663,35,Employed,25458.39,18079.27,120,682,0.0909,19,1,0.7101,Low,150.66,0.071,0
CUST01664,54,Self-Employed,53650.0,113603.68,12,703,0.524,17,5,2.1175,High,9466.97,2.1175,2
CUST01665,55,Self-Employed,94795.62,40621.68,60,712,0.1972,20,0,0.4285,Low,677.03,0.0857,0
CUST01666,45,Employed,61013.89,121061.49,84,642,0.3294,20,0,1.9842,Low,1441.21,0.2835,0
CUST01667,44,Unemployed,16919.19,114974.86,36,682,0.2625,16,0,5.0,High,3193.75,2.2652,2
CUST01668,32,Retired,48092.32,33764.94,120,665,0.1788,22,0,0.7021,Low,281.37,0.0702,0
CUST01669,38,Employed,39277.86,136702.12,36,444,0.1567,19,0,3.4804,High,3797.28,1.1601,2
CUST01670,35,Unemployed,38307.8,28385.54,36,530,0.2601,21,5,0.741,High,788.49,0.247,2
CUST01671,64,Employed,10000.0,120586.13,24,590,0.19,20,0,5.0,High,5024.42,6.0293,2
CUST01672,36,Employed,72636.16,65977.39,60,654,0.3109,20,0,0.9083,Low,1099.62,0.1817,0
CUST01673,47,Employed,94370.19,31537.37,120,671,0.2094,19,0,0.3342,Low,262.81,0.0334,0
CUST01674,28,Employed,47550.3,141026.14,36,702,0.3055,20,2,2.9658,High,3917.39,0.9886,2
